182 0.639325 -0.00206709 -0.00646533 0.35 -0.00353762 0.35 0.348722
183 0.642819 -0.00208974 -0.00650064 0.35 -0.0035376 0.35 0.348722
184 0.646312 -0.00211251 -0.00653595 0.35 -0.00353758 0.35 0.348722
185 0.649806 -0.0021354 -0.00657126 0.35 -0.00353756 0.35 0.348722
186 0.653299 -0.00215842 -0.00660657 0.35 -0.00353754 0.35 0.348722
187 0.656793 -0.00218156 -0.00664188 0.35 -0.00353752 0.35 0.348722
188 0.660287 -0.00220483 -0.00667719 0.35 -0.0035375 0.35 0.348722
189 0.66378 -0.00222822 -0.0067125 0.35 -0.00353748 0.35 0.348722
190 0.667274 -0.00225173 -0.00674781 0.35 -0.00353746 0.35 0.348722
191 0.670767 -0.00227537 -0.00678312 0.35 -0.00353744 0.35 0.348722
192 0.674261 -0.00229913 -0.00681843 0.35 -0.00353742 0.35 0.348722
193 0.677754 -0.00232301 -0.00685374 0.35 -0.0035374 0.35 0.348722
194 0.681248 -0.00234701 -0.00688905 0.35 -0.00353738 0.35 0.348722
195 0.684741 -0.00237114 -0.00692436 0.35 -0.00353736 0.35 0.348722
196 0.688235 -0.0023954 -0.00695967 0.35 -0.00353734 0.35 0.348722
197 0.691728 -0.00241977 -0.00699498 0.35 -0.00353732 0.35 0.348722
198 0.695222 -0.00244427 -0.00703029 0.35 -0.0035373 0.35 0.348722
199 0.698715 -0.00246889 -0.0070656 0.35 -0.00353728 0.35 0.348722
200 0.702209 -0.00249364 -0.0071009 0.35 -0.00353726 0.35 0.348722
201 0.705702 -0.00251851 -0.00713621 0.35 -0.00353724 0.35 0.348722
202 0.709196 -0.0025435 -0.00717152 0.35 -0.00353722 0.35 0.348722
203 0.712689 -0.00256862 -0.00720683 0.35 -0.0035372 0.35 0.348722
204 0.716183 -0.00259386 -0.00724213 0.35 -0.00353718 0.35 0.348722
205 0.719676 -0.00261922 -0.00727744 0.35 -0.00353716 0.35 0.348722
206 0.72317 -0.00264471 -0.00731275 0.35 -0.00353714 0.35 0.348722
207 0.726663 -0.00267031 -0.00734805 0.35 -0.00353712 0.35 0.348722
208 0.730157 -0.00269605 -0.00738336 0.35 -0.0035371 0.35 0.348722
209 0.73365 -0.0027219 -0.00741867 0.35 -0.00353708 0.35 0.348722
210 0.737144 -0.00274788 -0.00745397 0.35 -0.00353706 0.35 0.348722
211 0.740638 -0.00277399 -0.00748928 0.35 -0.00353704 0.35 0.348722
212 0.744131 -0.00280021 -0.00752458 0.35 -0.00353702 0.35 0.348722
213 0.747625 -0.00282656 -0.00755989 0.35 -0.003537 0.35 0.348722
214 0.751118 -0.00285303 -0.00759519 0.35 -0.00353698 0.35 0.348722
215 0.754612 -0.00287963 -0.0076305 0.35 -0.00353696 0.35 0.348722
216 0.758105 -0.00290635 -0.0076658 0.35 -0.00353694 0.35 0.348722
217 0.761599 -0.00293319 -0.00770111 0.35 -0.00353692 0.35 0.348722
218 0.765092 -0.00296016 -0.00773641 0.35 -0.0035369 0.35 0.348722
219 0.768586 -0.00298725 -0.00777172 0.35 -0.00353688 0.35 0.348722
220 0.772079 -0.00301446 -0.00780702 0.35 -0.00353686 0.35 0.348722
221 0.775573 -0.0030418 -0.00784233 0.35 -0.00353684 0.35 0.348722
222 0.779066 -0.00306926 -0.00787763 0.35 -0.00353682 0.35 0.348722
223 0.78256 -0.00309684 -0.00791293 0.35 -0.0035368 0.35 0.348722
224 0.786053 -0.00312454 -0.00794824 0.35 -0.00353678 0.35 0.348722
225 0.789547 -0.00315237 -0.00798354 0.35 -0.00353676 0.35 0.348722
226 0.79304 -0.00318033 -0.00801884 0.35 -0.00353674 0.35 0.348722
227 0.796534 -0.0032084 -0.00805414 0.35 -0.00353672 0.35 0.348722
